Month,Day,Year,Day of Week,Policy Number,Processing Done
October,10, 2019,Thursday,VF53518300,EFT TIA
October,10, 2019,Thursday,VP66363520,Docattach
October,11, 2019,Friday,VP66370430,Paycase
October,11, 2019,Friday,VF53518180,Apply Check
October,11, 2019,Friday,VF53482810,Docattach
October,11, 2019,Friday,VP66377670,Docattach
October,11, 2019,Friday,VF53495580,Docattach
October,11, 2019,Friday,VF53489270,Docattach
October,11, 2019,Friday,VF52600490,Docattach
October,11, 2019,Friday,VF53511690,Docattach
October,11, 2019,Friday,VF53495560,Docattach
October,11, 2019,Friday,VP66378080,Apply Check
October,14, 2019,Monday,VF53463090,SIT set up
October,14, 2019,Monday,VF53413920,SIT set up
October,14, 2019,Monday,VF53482840,Docattach
October,14, 2019,Monday,AT10492040,Docattach
October,14, 2019,Monday,VF53504350,Docattach
October,14, 2019,Monday,VF53498780 ,Docattach
October,14, 2019,Monday,VP66373610,Reissue
October,14, 2019,Monday,LTC5344850,Docattach
October,14, 2019,Monday,VF53474740,Paycase
October,14, 2019,Monday,VF53511120,Docattach
October,14, 2019,Monday,VP66374970 ,Docattach
October,14, 2019,Monday,VF53460300,Docattach
October,15, 2019,Tuesday,VP66373610,Reissue
October,15, 2019,Tuesday,VF53519200,Pre Internal
October,15, 2019,Tuesday,VF53499920,Docattach
October,15, 2019,Tuesday,VP66377080,Docattach
October,15, 2019,Tuesday,VM60004060,Docattach
October,15, 2019,Tuesday,VF53451490,Docattach
October,15, 2019,Tuesday,VF53476110,Docattach
October,15, 2019,Tuesday,VF53498780,Docattach
October,15, 2019,Tuesday,VF53503000,Docattach
October,15, 2019,Tuesday,VF53473470,Reissue
October,15, 2019,Tuesday,VP66373130,Paycase
October,16, 2019,Wednesday,VF53473470,Reissue
October,16, 2019,Wednesday,VF53506740,Docattach
October,16, 2019,Wednesday,VF53498780,Docattach
October,16, 2019,Wednesday,VF53499920,Docattach
October,16, 2019,Wednesday,VF53487070,Docattach
October,16, 2019,Wednesday,VF53498430,Apply Check
October,16, 2019,Wednesday,VF53497390,Docattach
October,16, 2019,Wednesday,VF53498550,Docattach
October,16, 2019,Wednesday,VF53504350,Paycase
October,16, 2019,Wednesday,VP66362640,Paycase
October,16, 2019,Wednesday,VF53499800,Paycase
October,16, 2019,Wednesday,VF53494110,Paycase
October,16, 2019,Wednesday,VF53508210,Paycase
October,16, 2019,Wednesday,VF53496310,Docattach
October,16, 2019,Wednesday,VP66369080,Paycase
October,17, 2019,Thursday,VP66362640,Paycase
October,17, 2019,Thursday,VF53504350,Paycase
October,17, 2019,Thursday,VF53512530,Docattach
October,17, 2019,Thursday,VF53477060,Docattach
October,17, 2019,Thursday,VF53486480,Docattach
October,17, 2019,Thursday,AT10490730,Prime NSF
October,17, 2019,Thursday,VP66360890,Docattach
October,17, 2019,Thursday,VP66367600,Docattach
October,17, 2019,Thursday,VF53464540,Docattach
October,17, 2019,Thursday,VP66369800,Docattach
October,17, 2019,Thursday,VF53502280,Docattach
October,17, 2019,Thursday,VF53408470,Docattach
October,17, 2019,Thursday,VF53504340,Docattach
October,17, 2019,Thursday,VF53505290,Paycase
October,18, 2019,Friday,VF53501520 ,Docattach
October,18, 2019,Friday,VP66371950,Apply Check
October,18, 2019,Friday,VF53500620,Apply Check
October,18, 2019,Friday,VF53467100,Docattach
October,18, 2019,Friday,VF53498430,Docattach
October,18, 2019,Friday,VP66379390,Paycase
October,18, 2019,Friday,VF53501520 ,Docattach
October,18, 2019,Friday,VF53521200,Pre Internal
October,18, 2019,Friday,VF53497390,Paycase
October,18, 2019,Friday,VF53508210 ,Docattach
October,18, 2019,Friday,VF53501520,Docattach
October,18, 2019,Friday,VF53478600,Docattach
October,18, 2019,Friday,VF53512530,Paycase
October,18, 2019,Friday,VP66372450,Docattach
October,21, 2019,Monday,VF53501520,Docattach
October,21, 2019,Monday,VF53506740,Docattach
October,21, 2019,Monday,VF53498780,Docattach
October,21, 2019,Monday,VF53512530,SIT set up
October,21, 2019,Monday,VF53515180,Docattach
October,21, 2019,Monday,VF53515600,Docattach
October,21, 2019,Monday,VP66378030,Docattach
October,21, 2019,Monday,VP66378820,Docattach
October,21, 2019,Monday,VF53515180,Docattach
October,21, 2019,Monday,VP66378890,Docattach
October,21, 2019,Monday,LTC5350660,Docattach
October,21, 2019,Monday,VF53478420,Docattach
October,21, 2019,Monday,VF53462350,Docattach
October,22, 2019,Tuesday,VF53512530,SIT set up
October,22, 2019,Tuesday,VP66364030,Docattach
October,22, 2019,Tuesday,VP66370370,Paycase
October,22, 2019,Tuesday,VP66370720,Docattach
October,22, 2019,Tuesday,VP66378820,Paycase
October,22, 2019,Tuesday,VP66377670,Docattach
October,22, 2019,Tuesday,VP66365170,Reissue
October,22, 2019,Tuesday,VP66365730,Docattach
October,22, 2019,Tuesday,VM60004070,Docattach
October,22, 2019,Tuesday,LTC5339190,Docattach
October,22, 2019,Tuesday,VF53475860,Docattach
October,22, 2019,Tuesday,VF53506100,Paycase
October,22, 2019,Tuesday,VF53522580,EFT TIA
October,22, 2019,Tuesday,LTC5350060,Docattach
October,23, 2019,Wednesday,VF53488950 ,Docattach
October,23, 2019,Wednesday,VP66370370,Paycase
October,23, 2019,Wednesday,VP66365170,Reissue
October,23, 2019,Wednesday,VF53522420,Pre Internal
October,23, 2019,Wednesday,VF53506170,Docattach
October,23, 2019,Wednesday,VP66378870,Docattach
October,23, 2019,Wednesday,VF53498430,Docattach
October,23, 2019,Wednesday,VF53497390,Docattach
October,23, 2019,Wednesday,VF53493010,Docattach
October,23, 2019,Wednesday,VP66366800,Paycase
October,23, 2019,Wednesday,VF53497450,Paycase
October,23, 2019,Wednesday,VF53497020,Docattach
October,24, 2019,Thursday,VP66366800,Paycase
October,24, 2019,Thursday,VF53493950,Docattach
October,24, 2019,Thursday,VP66378710,Docattach
October,24, 2019,Thursday,VP66378980,Paycase
October,24, 2019,Thursday,VF53510460,Apply Check
October,24, 2019,Thursday,VF53501520,Docattach
October,24, 2019,Thursday,LTC5345630,Paycase
October,24, 2019,Thursday,VP66367890,Docattach
October,24, 2019,Thursday,AT10486180,Docattach
October,25, 2019,Friday,VF53493950,Docattach
October,25, 2019,Friday,VF53493010,Docattach
October,25, 2019,Friday,VF53478740,Apply Check
October,25, 2019,Friday,VF53498500,Apply Check
October,25, 2019,Friday,VF53481260,Paycase
October,25, 2019,Friday,VF53524430,EFT TIA
October,25, 2019,Friday,VF53515370,Docattach
October,25, 2019,Friday,VP66371100,Paycase
October,25, 2019,Friday,VF53507980,Docattach
October,25, 2019,Friday,VF53504870,Docattach
October,25, 2019,Friday,VP66359830,Docattach
October,25, 2019,Friday,VF53493780,Docattach
October,25, 2019,Friday,VF53502550,Docattach
October,28, 2019,Monday,VF53482840,Docattach
October,28, 2019,Monday,VF53504350,Docattach
October,28, 2019,Monday,VF53494740,Paycase
October,28, 2019,Monday,VP66378710 ,Docattach
October,28, 2019,Monday,VF53481450,Docattach
October,28, 2019,Monday,VF53512040,Docattach
October,28, 2019,Monday,LTC5340300,Apply Check
October,28, 2019,Monday,VP66374560,Docattach
October,28, 2019,Monday,VP66376560,Docattach
October,28, 2019,Monday,VP66379390,Docattach
October,28, 2019,Monday,VF53481350,Paycase
October,28, 2019,Monday,VF53499240,Paycase
October,28, 2019,Monday,VF53465920,Docattach
October,28, 2019,Monday,AT10480800,Docattach
October,28, 2019,Monday,VF53479930,Docattach
October,28, 2019,Monday,VP66366580,Docattach
October,28, 2019,Monday,VP66376190,Docattach
October,29, 2019,Tuesday,LTC5345630,Docattach
October,29, 2019,Tuesday,VF53525670,EFT TIA
October,29, 2019,Tuesday,VP66369990,Docattach
October,29, 2019,Tuesday,LTC5344360,Docattach
October,29, 2019,Tuesday,VF53477120,Docattach
October,29, 2019,Tuesday,VP66375450,Docattach
October,29, 2019,Tuesday,VF53517050,Docattach
October,29, 2019,Tuesday,VF53515600,Docattach
October,29, 2019,Tuesday,VF53479990,Docattach
October,29, 2019,Tuesday,VP66378710,Docattach
October,29, 2019,Tuesday,VF53518550,Docattach
October,29, 2019,Tuesday,VF53452680,Docattach
October,29, 2019,Tuesday,VF53486390,Docattach
October,29, 2019,Tuesday,LTC5346820,Docattach
October,30, 2019,Wednesday,VM60004090,Docattach
October,30, 2019,Wednesday,VP66365700,Apply Check
October,30, 2019,Wednesday,AT10497940,EFT TIA
October,30, 2019,Wednesday,VP66374230,Paycase
October,30, 2019,Wednesday,VF53483910,Docattach
October,30, 2019,Wednesday,VM60004090,Docattach
October,30, 2019,Wednesday,VF53521090,Docattach
October,30, 2019,Wednesday,VP66376560,Paycase
October,30, 2019,Wednesday,VP66374970,Docattach
October,30, 2019,Wednesday,VP66374560,Docattach
October,30, 2019,Wednesday,VF53489220,Docattach
October,30, 2019,Wednesday,VF53483910,Docattach
October,30, 2019,Wednesday,AT10497020,Docattach
October,30, 2019,Wednesday,VF53508720,Paycase
October,31, 2019,Thursday,VP66374970,Docattach
October,31, 2019,Thursday,VF53521090,Docattach
October,31, 2019,Thursday,VP66366290,Docattach
October,31, 2019,Thursday,AT10494780,Paycase
October,31, 2019,Thursday,VP66365250,Paycase
October,31, 2019,Thursday,AT10494920,Paycase
October,31, 2019,Thursday,VF53509130,Paycase
October,31, 2019,Thursday,VF53501050,Paycase
October,31, 2019,Thursday,VP66368680,Paycase
October,31, 2019,Thursday,VP66371000,Docattach
October,31, 2019,Thursday,VF53506740,Docattach
October,31, 2019,Thursday,LTC5348570,Docattach
October,31, 2019,Thursday,VF53493950,Docattach
November,1, 2019,Friday,VF53454420,Docattach
November,1, 2019,Friday,VF53506740,Docattach
November,1, 2019,Friday,AT10496750,Apply Check
November,1, 2019,Friday,VF53511720,Docattach
November,1, 2019,Friday,VF53494410,Paycase
November,1, 2019,Friday,LTC5353000,Apply Check
November,1, 2019,Friday,AT10493220,Docattach
November,1, 2019,Friday,VF53453060,Docattach
November,1, 2019,Friday,VF53490280,Docattach
November,1, 2019,Friday,VF53519890,Paycase
November,1, 2019,Friday,LTC5349050,Docattach
November,1, 2019,Friday,AT10497740,Prime NSF
November,1, 2019,Friday,LTC5349520,Docattach
November,1, 2019,Friday,LTC5348660 ,Docattach
November,1, 2019,Friday,LTC5347760,Docattach
November,4, 2019,Monday,AT10470620,Docattach
November,4, 2019,Monday,VP66370160,Docattach
November,4, 2019,Monday,VP66376180,Docattach
November,4, 2019,Monday,AT10492750,Prime NSF
November,4, 2019,Monday,VP66378890,Docattach
November,4, 2019,Monday,AT10496320,Docattach
November,4, 2019,Monday,VF53510550,Apply Check
November,4, 2019,Monday,AT10495800,Docattach
November,4, 2019,Monday,VP66378870,Docattach
November,4, 2019,Monday,VF53524630,EFT TIA
November,4, 2019,Monday,VF53528460,Pre Internal
November,4, 2019,Monday,VF53482980,Docattach
November,4, 2019,Monday,VF53510780,Docattach
November,4, 2019,Monday,VP66376660,Docattach
November,5, 2019,Tuesday,VF53485140,Docattach
November,5, 2019,Tuesday,VF53495260,Paycase
November,5, 2019,Tuesday,VF53494320,Docattach
November,5, 2019,Tuesday,VF53493510,Docattach
November,5, 2019,Tuesday,VP66381980,Apply Check
November,5, 2019,Tuesday,LTC5347460,Docattach
November,5, 2019,Tuesday,VF53479950,Paycase
November,5, 2019,Tuesday,VF53528500,EFT TIA
November,5, 2019,Tuesday,VF53515440,Docattach
November,5, 2019,Tuesday,VF53504350,Reissue
November,5, 2019,Tuesday,VF53496020,SIT set up
November,5, 2019,Tuesday,VF53512530,Docattach
November,5, 2019,Tuesday,VF53507270,Docattach
November,5, 2019,Tuesday,VF53416760,Docattach
November,5, 2019,Tuesday,VF53483300,Docattach
November,5, 2019,Tuesday,VP66381950,EFT TIA
November,5, 2019,Tuesday,VF53495370,Docattach
November,5, 2019,Tuesday,VP66378460,Docattach
November,5, 2019,Tuesday,VF53510780,Docattach
November,6, 2019,Wednesday,VF53504350,Reissue
November,6, 2019,Wednesday,VF53485140,Docattach
November,6, 2019,Wednesday,VF53491860,Docattach
November,6, 2019,Wednesday,VF53510780,Paycase
November,6, 2019,Wednesday,VP66381970,Apply Check
November,6, 2019,Wednesday,VF53509230,Docattach
November,6, 2019,Wednesday,VF53512840,Reissue
November,7, 2019,Thursday,VF53512840,Reissue
November,7, 2019,Thursday,VP66378980,Docattach
November,7, 2019,Thursday,VP66378820,Docattach
November,7, 2019,Thursday,VF53504420,Docattach
November,7, 2019,Thursday,VP66374560,Docattach
November,7, 2019,Thursday,VF53510460,Docattach
November,7, 2019,Thursday,VF53468080,Docattach
November,7, 2019,Thursday,VF53498780,Docattach
November,7, 2019,Thursday,LTC5345680,Docattach
November,7, 2019,Thursday,VF53509590,Docattach
November,7, 2019,Thursday,VP66376660,Docattach
November,7, 2019,Thursday,VP66374160,Docattach
November,7, 2019,Thursday,LTC5348880,Docattach
November,7, 2019,Thursday,VF53530010,EFT TIA
November,8, 2019,Friday,VF53530000,EFT TIA
November,8, 2019,Friday,VF53526480,Docattach
November,8, 2019,Friday,VF53461050,Docattach
November,8, 2019,Friday,VF53484480,Docattach
November,8, 2019,Friday,LTC5354480,Docattach
November,8, 2019,Friday,VF53459520,Paycase
November,8, 2019,Friday,VF53530770,EFT TIA
November,8, 2019,Friday,AT10495070,Docattach
November,8, 2019,Friday,AT10496040,Docattach
November,8, 2019,Friday,VF53530620,EFT TIA
November,8, 2019,Friday,VP66378890,Docattach
November,8, 2019,Friday,VF53513290,Docattach
November,8, 2019,Friday,VF53494870,Docattach
November,8, 2019,Friday,VP66376150,Docattach
November,8, 2019,Friday,AT10490250,Docattach
November,11, 2019,Monday,VF53482840,Docattach
November,11, 2019,Monday,LTC5344910,Docattach
November,11, 2019,Monday,VF53497190,Paycase
November,11, 2019,Monday,VF53530890,EFT TIA
November,11, 2019,Monday,LTC5353210,Docattach
November,11, 2019,Monday,VF53505790,Apply Check
November,11, 2019,Monday,VP66378820,Docattach
November,11, 2019,Monday,VP66363960,Apply Check
November,11, 2019,Monday,VF53488950,Docattach
November,11, 2019,Monday,VP66378980,Docattach
November,11, 2019,Monday,LTC5358500,Apply Check
November,11, 2019,Monday,VF53478990,Docattach
November,11, 2019,Monday,VP66362310,Docattach
November,11, 2019,Monday,VF53492470,Docattach
November,11, 2019,Monday,AT10490700,Docattach
November,11, 2019,Monday,VP66375760,Docattach
November,11, 2019,Monday,AT10497830,Docattach
November,12, 2019,Tuesday,VF53510510,Docattach
November,12, 2019,Tuesday,VP66375590,Apply Check
November,12, 2019,Tuesday,LTC5347510,Docattach
November,12, 2019,Tuesday,VP66370540,Reissue
November,12, 2019,Tuesday,VP66378890,Docattach
November,12, 2019,Tuesday,VP66376150,Docattach
November,12, 2019,Tuesday,VF53526560,Docattach
November,12, 2019,Tuesday,VF53526560,Docattach
November,12, 2019,Tuesday,VF53526870,EFT TIA
November,12, 2019,Tuesday,VF53495360,Docattach
November,12, 2019,Tuesday,LTC5354610,Docattach
November,12, 2019,Tuesday,VP66375760,Docattach
November,12, 2019,Tuesday,LTC5345310,Docattach
November,12, 2019,Tuesday,VF53491060,Docattach
November,13, 2019,Wednesday,VP66370540,Reissue
November,13, 2019,Wednesday,VP66378020,Apply Check
November,13, 2019,Wednesday,VF53526560,Docattach
November,13, 2019,Wednesday,VF53494560,Docattach
November,13, 2019,Wednesday,VF53503150,Docattach
November,13, 2019,Wednesday,VP66363960,Paycase
November,13, 2019,Wednesday,VF53485020,Docattach
November,13, 2019,Wednesday,VP66378670,Docattach
November,13, 2019,Wednesday,VP66361830,Reissue
November,13, 2019,Wednesday,VF53517700,Docattach
November,13, 2019,Wednesday,VP66382120,Docattach
November,14, 2019,Thursday,VP66361830,Reissue
November,14, 2019,Thursday,VF53504350,Docattach
November,14, 2019,Thursday,VF53521220,Docattach
November,14, 2019,Thursday,AT10487450,Docattach
November,14, 2019,Thursday,VP66383090,Pre Internal
November,14, 2019,Thursday,VF53502520,Docattach
November,14, 2019,Thursday,VF53531870,EFT TIA
November,14, 2019,Thursday,VF53476130,Paycase
November,14, 2019,Thursday,VP66375390,Reissue
November,15, 2019,Friday,VP66375390,Reissue
November,15, 2019,Friday,VF53511640,Docattach
November,15, 2019,Friday,VF53511740,Docattach
November,15, 2019,Friday,LTC5351520,Docattach
November,15, 2019,Friday,VF53478080,Docattach
November,15, 2019,Friday,VP66378020,Paycase
November,15, 2019,Friday,AT10497670,Docattach
November,18, 2019,Monday,VF53528930,Docattach
November,18, 2019,Monday,VF53530080,Docattach
November,18, 2019,Monday,VM60004100,Docattach
November,18, 2019,Monday,VP66378890 ,Docattach
November,18, 2019,Monday,VF53517990,Docattach
November,18, 2019,Monday,VF53518010,Docattach
November,18, 2019,Monday,VF53527330,Docattach
November,19, 2019,Tuesday,VF53511640,Docattach
November,19, 2019,Tuesday,AT10499150,EFT TIA
November,19, 2019,Tuesday,VP66363960,Reissue
November,19, 2019,Tuesday,VF53517690,Paycase
November,19, 2019,Tuesday,VF53492410,Docattach
November,19, 2019,Tuesday,VF53491370,Docattach
November,19, 2019,Tuesday,VF53530110,Docattach
November,19, 2019,Tuesday,VP66380470,Docattach
November,19, 2019,Tuesday,VF53524210,Docattach
November,19, 2019,Tuesday,VF53475730,Docattach
November,19, 2019,Tuesday,VF53513620,Docattach
November,20, 2019,Wednesday,VF53511640,Docattach
November,20, 2019,Wednesday,VF53531290,Docattach
November,20, 2019,Wednesday,VF53531510,Docattach
November,20, 2019,Wednesday,VF53530110,Docattach
November,20, 2019,Wednesday,LTC5346360,Docattach
November,20, 2019,Wednesday,VF53507260,Apply Check
November,20, 2019,Wednesday,VF53529660,Docattach
November,20, 2019,Wednesday,VF53529660,Docattach
November,20, 2019,Wednesday,VF53460300,Docattach
November,20, 2019,Wednesday,VF53449740,Docattach
November,20, 2019,Wednesday,VF53470200,Docattach
November,20, 2019,Wednesday,VF53478080,Docattach
November,21, 2019,Thursday,VF53529660,Docattach
November,21, 2019,Thursday,VP66381170,Docattach
November,21, 2019,Thursday,VF53525100,Docattach
November,21, 2019,Thursday,AT10497860,Docattach
November,21, 2019,Thursday,VF53536630,EFT TIA
November,21, 2019,Thursday,VP66370830,Docattach
November,21, 2019,Thursday,VF53536310,EFT TIA
November,21, 2019,Thursday,VF53536490,EFT TIA
November,22, 2019,Friday,VM60004060,Docattach
November,22, 2019,Friday,LTC5353930,Docattach
November,22, 2019,Friday,LTC5359600,Docattach
November,22, 2019,Friday,VF53531850,EFT TIA
November,22, 2019,Friday,VF53505400,Docattach
November,22, 2019,Friday,VM60004060,Docattach
November,22, 2019,Friday,VF53537380,EFT TIA
November,22, 2019,Friday,VF53536480,Docattach
November,22, 2019,Friday,VF53489580,Paycase
November,22, 2019,Friday,VP66370590,Docattach
November,22, 2019,Friday,VP66373300,Paycase
November,22, 2019,Friday,VF53537440,Pre Internal
November,22, 2019,Friday,VF53518840,Docattach
November,22, 2019,Friday,LTC5356270,Docattach
November,25, 2019,Monday,VF53488950,Docattach
November,25, 2019,Monday,VF53482840,Docattach
November,25, 2019,Monday,VP66363960,Docattach
November,25, 2019,Monday,VF53528820,Paycase
November,25, 2019,Monday,VF53509890,Docattach
November,25, 2019,Monday,VP66383270,Docattach
November,25, 2019,Monday,VP66380470,Docattach
November,25, 2019,Monday,VP66378890,Docattach
November,25, 2019,Monday,VF53537430,Pre Internal
November,25, 2019,Monday,VF53472370,Docattach
November,25, 2019,Monday,VF53511750,Docattach
November,25, 2019,Monday,VF53529540,Paycase
November,25, 2019,Monday,VF53490600,Reissue
November,25, 2019,Monday,VP66366080,Reissue
November,26, 2019,Tuesday,VF53490600,Reissue
November,26, 2019,Tuesday,VP66366080,Reissue
November,26, 2019,Tuesday,VF53537880,Apply Check
November,26, 2019,Tuesday,VF53512370,Docattach
