Date,Policy #,Processing Done
"Wednesday, August 29, 2018",VF53288900 ,Refund
"Wednesday, August 29, 2018",VF53256670,Docattach
"Wednesday, August 29, 2018",VF53261480,Docattach
"Wednesday, August 29, 2018",VP66331300,Reissue
"Wednesday, August 29, 2018",VF53269930,Reissue
"Wednesday, August 29, 2018",VF53271670,Reissue
"Wednesday, August 29, 2018",VF53304520,Reissue
"Wednesday, August 29, 2018",VF53296040,Reissue
"Wednesday, August 29, 2018",VF53277530 ,Docattach
"Wednesday, August 29, 2018",VF53277520 ,Docattach
"Wednesday, August 29, 2018",VF53277950 ,Docattach
"Wednesday, August 29, 2018",VF53307760,Docattach
"Thursday, August 30, 2018",VF53271670,Reissue
"Thursday, August 30, 2018",VF53304520,Reissue
"Thursday, August 30, 2018",VF53335520 ,Docattach
"Thursday, August 30, 2018",VF53341850  ,Docattach
"Thursday, August 30, 2018",VF53252520,Docattach
"Thursday, August 30, 2018",VF53314980,Paycase
"Thursday, August 30, 2018",VF53252760,Paycase
"Thursday, August 30, 2018",VF53341470  ,Docattach
"Thursday, August 30, 2018",VF53331920,Paycase
"Friday, August 31, 2018",VF53273090,Refund
"Friday, August 31, 2018",VF53279860,Docattach
"Friday, August 31, 2018",VF53344390 ,Docattach
"Friday, August 31, 2018",VP66331900,Paycase
"Friday, August 31, 2018",VF53324580,SIT set up
"Friday, August 31, 2018",VP66328290,Paycase
"Friday, August 31, 2018",VF53276690,Paycase
"Friday, August 31, 2018",VF53326470,Paycase
"Friday, August 31, 2018",VF53332880,Docattach
"Friday, August 31, 2018",VF53299810,Docattach
"Friday, August 31, 2018",VF53315880,Docattach
"Friday, August 31, 2018",VF53347560,EFT TIA
"Friday, August 31, 2018",VF53347610,EFT TIA
"Friday, August 31, 2018",VF53347690,EFT TIA
"Friday, August 31, 2018",VF53297070,Docattach
"Tuesday, September 4, 2018",VP66320600,Reissue
"Tuesday, September 4, 2018",VF53335520 ,Paycase
"Tuesday, September 4, 2018",VF53270690,Apply Check
"Tuesday, September 4, 2018",VP66325890,Apply Check
"Tuesday, September 4, 2018",VF53309270,Docattach
"Tuesday, September 4, 2018",VF53303510,Paycase
"Tuesday, September 4, 2018",VF53337550,Paycase
"Tuesday, September 4, 2018",VF53287760,Docattach
"Tuesday, September 4, 2018",VF53309360,Docattach
"Tuesday, September 4, 2018",VP66325890,Docattach
"Tuesday, September 4, 2018",VF53312620,Docattach
"Tuesday, September 4, 2018",VP66325540,Paycase
"Wednesday, September 5, 2018",VP66320600,Reissue
"Wednesday, September 5, 2018",VF53341410 ,Apply Check
"Wednesday, September 5, 2018",VF53341460,Apply Check
"Wednesday, September 5, 2018",VF53302620 ,Docattach
"Wednesday, September 5, 2018",VP66325280 ,Docattach
"Wednesday, September 5, 2018",VF53237950,Docattach
"Wednesday, September 5, 2018",VF53293540,Docattach
"Wednesday, September 5, 2018",VF53320000,Docattach
"Wednesday, September 5, 2018",VF53302780,Paycase
"Wednesday, September 5, 2018",VF53325280,Paycase
"Wednesday, September 5, 2018",VF53314550,Paycase
"Thursday, September 6, 2018",VF53342370,SIT set up
"Thursday, September 6, 2018",VF53316160,Paycase
"Thursday, September 6, 2018",VF53307260,Docattach
"Thursday, September 6, 2018",VP66334460,Apply Check
"Thursday, September 6, 2018",VF53239970,Reissue
"Thursday, September 6, 2018",VP66323680,Reissue
"Thursday, September 6, 2018",VF53237950,Docattach
"Thursday, September 6, 2018",VF53249240,Paycase
"Thursday, September 6, 2018",VP66328140,Paycase
"Thursday, September 6, 2018",VF53252760,Reissue
"Thursday, September 6, 2018",VP66335520,Paycase
"Thursday, September 6, 2018",VF53220350,Paycase
"Friday, September 7, 2018",VF53239970,Reissue
"Friday, September 7, 2018",VP66323680,Reissue
"Friday, September 7, 2018",VF53249240,Paycase
"Friday, September 7, 2018",VF53252760,Reissue
"Friday, September 7, 2018",VP66334460,Apply Check
"Friday, September 7, 2018",VF53273580,Docattach
"Friday, September 7, 2018",VF53323570,Docattach
"Friday, September 7, 2018",VF53231530 ,Reissue
"Friday, September 7, 2018",VF53338560,Docattach
"Friday, September 7, 2018",VF53285590,Docattach
"Friday, September 7, 2018",VF53256280,Docattach
"Monday, September 10, 2018",VF53231530 ,Reissue
"Monday, September 10, 2018",VF53341410 ,Docattach
"Monday, September 10, 2018",VF53260030,Docattach
"Monday, September 10, 2018",VF53290170,SIT set up
"Monday, September 10, 2018",VF53294610,Paycase
"Monday, September 10, 2018",VF53326350,Paycase
"Monday, September 10, 2018",VF53321010,Docattach
"Tuesday, September 11, 2018",VF53318240,Refund
"Tuesday, September 11, 2018",VF53231530 ,Reissue
"Tuesday, September 11, 2018",VF53321010,Apply Check
"Tuesday, September 11, 2018",VF53316160 ,Docattach
"Tuesday, September 11, 2018",VF53330090,Docattach
"Tuesday, September 11, 2018",VF53319550,Docattach
"Tuesday, September 11, 2018",VF53304620  ,Docattach
"Tuesday, September 11, 2018",VF53306300,Docattach
"Tuesday, September 11, 2018",VF53345160,SIT set up
"Tuesday, September 11, 2018",VF53341410 ,Docattach
"Tuesday, September 11, 2018",VF53345140,SIT set up
"Tuesday, September 11, 2018",VF53319550,Docattach
"Tuesday, September 11, 2018",VF53281090,Docattach
"Tuesday, September 11, 2018",VF53302080,Docattach
"Tuesday, September 11, 2018",VF53336660,Paycase
"Tuesday, September 11, 2018",VP66333410,Paycase
"Tuesday, September 11, 2018",VP66337100,Paycase
"Tuesday, September 11, 2018",VP66331000,Docattach
"Wednesday, September 12, 2018",VF53304620  ,Docattach
"Wednesday, September 12, 2018",VF53309360,Paycase
"Wednesday, September 12, 2018",VF53305360,Apply Check
"Wednesday, September 12, 2018",VF53312440,Paycase
"Wednesday, September 12, 2018",VF53341410,Docattach
"Wednesday, September 12, 2018",VF53341460,Docattach
"Wednesday, September 12, 2018",VF53313320,Paycase
"Wednesday, September 12, 2018",VF53308600,Docattach
"Wednesday, September 12, 2018",VF53264220,Reissue
"Wednesday, September 12, 2018",VF53264020,Docattach
"Wednesday, September 12, 2018",VF53259990,Paycase
"Wednesday, September 12, 2018",VF53351280,EFT TIA
"Wednesday, September 12, 2018",VF53351980,EFT TIA
"Wednesday, September 12, 2018",VF53332400,Paycase
"Wednesday, September 12, 2018",VF53308020,Paycase
"Wednesday, September 12, 2018",VP66332320,Docattach
"Wednesday, September 12, 2018",VF53257180,Paycase
"Wednesday, September 12, 2018",VF53319220,Paycase
"Wednesday, September 12, 2018",VF53342520,Paycase
"Wednesday, September 12, 2018",VF53243120,Reissue
"Wednesday, September 12, 2018",VF53245910,Reissue
"Wednesday, September 12, 2018",VF53301630,Paycase
"Thursday, September 13, 2018",VF53341410,Docattach
"Thursday, September 13, 2018",VF53341460,Docattach
"Thursday, September 13, 2018",VF53264220,Reissue
"Thursday, September 13, 2018",VF53243120,Reissue
"Thursday, September 13, 2018",VF53245910,Reissue
"Thursday, September 13, 2018",VF53319220,SIT set up
"Thursday, September 13, 2018",VF53296040,Docattach
"Thursday, September 13, 2018",VF53346130,Docattach
"Thursday, September 13, 2018",VF53257180,Docattach
"Thursday, September 13, 2018",VF53259440,Docattach
"Thursday, September 13, 2018",VF53296080,Docattach
"Thursday, September 13, 2018",VP66335110,Docattach
"Friday, September 14, 2018",VP66335110,Docattach
"Friday, September 14, 2018",VF53332020,Docattach
"Friday, September 14, 2018",VF53323570,Docattach
"Friday, September 14, 2018",VF53278330,Docattach
"Friday, September 14, 2018",VF53323660,SIT set up
"Friday, September 14, 2018",VF53343540,Paycase
"Friday, September 14, 2018",VP66334240,Apply Check
"Friday, September 14, 2018",VP66330350,Apply Check
"Friday, September 14, 2018",VP66330350,Paycase
"Friday, September 14, 2018",VF53329390,Apply Check
"Friday, September 14, 2018",VF53311440,Paycase
"Friday, September 14, 2018",VF53234230,Paycase
"Friday, September 14, 2018",VF53337560,Paycase
"Friday, September 14, 2018",VF53287790,Docattach
"Friday, September 14, 2018",VF53307940,Docattach
"Friday, September 14, 2018",VP66333370,Paycase
"Friday, September 14, 2018",VF53328120,Paycase
"Friday, September 14, 2018",VF53220970,Paycase
"Friday, September 14, 2018",VF53353800,EFT TIA
"Monday, September 17, 2018",VF53290170,SIT set up
"Monday, September 17, 2018",VP66335360,Paycase
"Monday, September 17, 2018",VP66332500,Reissue
"Monday, September 17, 2018",VF53238890,Docattach
"Monday, September 17, 2018",VP66336000,Paycase
"Monday, September 17, 2018",VP66318000,Docattach
"Monday, September 17, 2018",VP66335990,Paycase
"Monday, September 17, 2018",VP66330350,Paycase
"Monday, September 17, 2018",VF53319670,Paycase
"Monday, September 17, 2018",VF53323600,Paycase
"Monday, September 17, 2018",VP66335160,Reissue
"Monday, September 17, 2018",VF53320110,Paycase
"Monday, September 17, 2018",VP66331930,Reissue
"Monday, September 17, 2018",VP66329640,Paycase
"Monday, September 17, 2018",VF53309150,Paycase
"Monday, September 17, 2018",VF53336340,Apply Check
"Monday, September 17, 2018",VP66328380,Paycase
"Monday, September 17, 2018",VP66330350,Paycase
"Monday, September 17, 2018",VF53298150,Docattach
"Monday, September 17, 2018",VF53340490,Docattach
"Monday, September 17, 2018",VF53316030,Docattach
"Tuesday, September 18, 2018",VP66335160,Reissue
"Tuesday, September 18, 2018",VP66332500,Reissue
"Tuesday, September 18, 2018",VF53315610,Docattach
"Tuesday, September 18, 2018",VF53297910 ,Paycase
"Tuesday, September 18, 2018",VP66325570,Paycase
"Tuesday, September 18, 2018",VF53355050,Paycase
"Tuesday, September 18, 2018",VP66337110,Paycase
"Tuesday, September 18, 2018",VF53296430,Reissue
"Tuesday, September 18, 2018",VF53278310,Reissue
"Tuesday, September 18, 2018",VP66331190,Paycase
"Tuesday, September 18, 2018",VF53315400,Paycase
"Tuesday, September 18, 2018",VF53321680,Paycase
"Tuesday, September 18, 2018",VF53329770,Paycase
"Tuesday, September 18, 2018",VF53325110,Paycase
"Wednesday, September 19, 2018",VF53315400,Paycase
"Wednesday, September 19, 2018",VF53296430,Reissue
"Wednesday, September 19, 2018",VF53278310,Reissue
"Wednesday, September 19, 2018",VF53295990,Paycase
"Wednesday, September 19, 2018",VF53311420,Paycase
"Wednesday, September 19, 2018",VF53349520,Paycase
"Wednesday, September 19, 2018",VF53321990,SIT set up
"Wednesday, September 19, 2018",VF53323180,Reissue
"Wednesday, September 19, 2018",VF53290480,Docattach
"Wednesday, September 19, 2018",VF53325540,Paycase
"Wednesday, September 19, 2018",VP66331900,Reissue
"Wednesday, September 19, 2018",VF53336340,Paycase
"Wednesday, September 19, 2018",VF53187280,Docattach
"Wednesday, September 19, 2018",VF53326480,Docattach
"Wednesday, September 19, 2018",VP66334880,Docattach
"Wednesday, September 19, 2018",VF53322900,Paycase
"Wednesday, September 19, 2018",VF53303620,Docattach
"Wednesday, September 19, 2018",VF53319960,Paycase
"Thursday, September 20, 2018",VF53323180,Reissue
"Thursday, September 20, 2018",VP66331900,Reissue
"Thursday, September 20, 2018",VF53323690,Paycase
"Thursday, September 20, 2018",VP66335800,Paycase
"Thursday, September 20, 2018",VF53319890,Reissue
"Thursday, September 20, 2018",VF53332400,Reissue
"Thursday, September 20, 2018",VF53308110,Reissue
"Thursday, September 20, 2018",VF53303180,Paycase
"Thursday, September 20, 2018",VF53356570,EFT TIA
"Thursday, September 20, 2018",VF53355860,EFT TIA
"Thursday, September 20, 2018",VF53336340,Paycase
"Thursday, September 20, 2018",VF53336340,Refund
"Thursday, September 20, 2018",VF53315680,Docattach
"Thursday, September 20, 2018",VP66336220,Docattach
"Thursday, September 20, 2018",VF53311880,Paycase
"Thursday, September 20, 2018",VF53318450,Paycase
"Thursday, September 20, 2018",VF53322270,Paycase
"Thursday, September 20, 2018",VP66336190,Docattach
"Thursday, September 20, 2018",VP66336180,Docattach
"Thursday, September 20, 2018",VP66331370,Reissue
"Thursday, September 20, 2018",VF53301190,Docattach
"Friday, September 21, 2018",VF53332400,Reissue
"Friday, September 21, 2018",VP66331370,Reissue
"Friday, September 21, 2018",VF53318520 ,Docattach
"Friday, September 21, 2018",VF53308110,Reissue
"Friday, September 21, 2018",VF53319930 ,Docattach
"Friday, September 21, 2018",VF53342810,Docattach
"Friday, September 21, 2018",VF53301190,Docattach
"Friday, September 21, 2018",VF53331830,Paycase
"Friday, September 21, 2018",VF53317660,Paycase
"Friday, September 21, 2018",VF53355620,Apply Check
"Friday, September 21, 2018",VF53262620,Docattach
"Friday, September 21, 2018",VF53309340,Docattach
"Friday, September 21, 2018",VF53306910,Docattach
"Friday, September 21, 2018",VF53339250,Docattach
"Friday, September 21, 2018",VF53335340,Docattach
"Tuesday, September 25, 2018",VF53274730,Docattach
"Tuesday, September 25, 2018",VF53336340,Refund
"Tuesday, September 25, 2018",VF53251850,Reissue
"Tuesday, September 25, 2018",VF53276490,Docattach
"Tuesday, September 25, 2018",VF53321800,SIT set up
"Tuesday, September 25, 2018",VF53304030,Docattach
"Tuesday, September 25, 2018",VP66336280,Paycase
"Tuesday, September 25, 2018",VF53307260,SIT set up
"Tuesday, September 25, 2018",VF53315420,Paycase
"Tuesday, September 25, 2018",VF53337230,Docattach
"Tuesday, September 25, 2018",VF53251940,Paycase
"Tuesday, September 25, 2018",VF53345920,SIT set up
"Tuesday, September 25, 2018",VP66330100,Paycase
"Tuesday, September 25, 2018",VF53274690,Paycase
"Tuesday, September 25, 2018",VF53307390,Docattach
"Tuesday, September 25, 2018",VP66335650,Paycase
"Tuesday, September 25, 2018",VP66330610,Paycase
"Tuesday, September 25, 2018",VF53340850,Paycase
"Tuesday, September 25, 2018",VP66332910,Docattach
"Tuesday, September 25, 2018",VF53332580,Paycase
"Tuesday, September 25, 2018",VF53338710,Paycase
"Wednesday, September 26, 2018",VF53251850,Reissue
"Wednesday, September 26, 2018",VP66330260,Docattach
"Wednesday, September 26, 2018",VF53321460,Docattach
"Wednesday, September 26, 2018",VF53336340 ,Refund
"Wednesday, September 26, 2018",VF53346380 ,Docattach
"Wednesday, September 26, 2018",VF53346360,Docattach
"Wednesday, September 26, 2018",VP66337550,Docattach
"Wednesday, September 26, 2018",VF53315100,Docattach
"Wednesday, September 26, 2018",VF53325520,Paycase
"Wednesday, September 26, 2018",VF53335740,Paycase
"Wednesday, September 26, 2018",VF53333620,Paycase
"Wednesday, September 26, 2018",VF53298900,Docattach
"Thursday, September 27, 2018",VF53249010,Docattach
"Thursday, September 27, 2018",VF53323730,Paycase
"Thursday, September 27, 2018",VF53298030,Paycase
"Thursday, September 27, 2018",VF53335540,Reissue
"Thursday, September 27, 2018",VF53255160,Paycase
"Thursday, September 27, 2018",VP66327990,Reissue
"Thursday, September 27, 2018",VF53318070,Docattach
"Thursday, September 27, 2018",VF53275790,Paycase
"Thursday, September 27, 2018",VF53333440,Docattach
"Thursday, September 27, 2018",VF53332560,Reissue
"Thursday, September 27, 2018",VF53335750,Paycase
"Thursday, September 27, 2018",VF53306980,Paycase
"Thursday, September 27, 2018",VF53275310,Docattach
"Thursday, September 27, 2018",VF53317300,Paycase
"Thursday, September 27, 2018",VP66331550,Reissue
"Thursday, September 27, 2018",VP66329890,Reissue
"Thursday, September 27, 2018",VF53325740,Docattach
"Thursday, September 27, 2018",VF53319120,Docattach
"Thursday, September 27, 2018",VF53328280,Docattach
"Friday, September 28, 2018",VF53335540,Reissue
"Friday, September 28, 2018",VP66327990,Reissue
"Friday, September 28, 2018",VF53332560,Reissue
"Friday, September 28, 2018",VP66331550,Reissue
"Friday, September 28, 2018",VP66329890,Reissue
"Friday, September 28, 2018",VF53264220,Refund
"Friday, September 28, 2018",VP66335590,Docattach
"Friday, September 28, 2018",VF53322170 ,Docattach
"Friday, September 28, 2018",VF53322180,Docattach
"Friday, September 28, 2018",VF53322170 ,Docattach
"Friday, September 28, 2018",VF53322180,Docattach
"Friday, September 28, 2018",VF53266870,Paycase
"Friday, September 28, 2018",VF53335240,Paycase
"Friday, September 28, 2018",VP66333780,Paycase
"Friday, September 28, 2018",VP66333580,Paycase
"Friday, September 28, 2018",VF53310830,Paycase
"Friday, September 28, 2018",VF53261890,Docattach
"Friday, September 28, 2018",VF53340930,Paycase
"Friday, September 28, 2018",VF53324960,Paycase
"Friday, September 28, 2018",VF53356890,Paycase
"Friday, September 28, 2018",VP66325080,Paycase
"Friday, September 28, 2018",VP66334650,Reissue
"Friday, September 28, 2018",VP66321620,Docattach
"Friday, September 28, 2018",VP66330260,Docattach
"Friday, September 28, 2018",VF53304950,Docattach
"Monday, October 1, 2018",VF53329530 ,Docattach
"Monday, October 1, 2018",VF53330060 ,Docattach
"Monday, October 1, 2018",VF53317440,Paycase
"Monday, October 1, 2018",VF53324160,Paycase
"Monday, October 1, 2018",VF53356890,Docattach
"Monday, October 1, 2018",VF53349890,Paycase
"Monday, October 1, 2018",VF53320230,Paycase
"Monday, October 1, 2018",VF53314160,Paycase
"Monday, October 1, 2018",VF53338530,Paycase
"Monday, October 1, 2018",VF53338540,Paycase
"Monday, October 1, 2018",VF53291900,Reissue
"Monday, October 1, 2018",VF53322650,Docattach
"Monday, October 1, 2018",VF53284940,Docattach
"Monday, October 1, 2018",VP66332530,Paycase
"Monday, October 1, 2018",VP66335820,Paycase
"Monday, October 1, 2018",VF53329050,Docattach
"Monday, October 1, 2018",VF53320420,Paycase
"Monday, October 1, 2018",VF53284940,Docattach
"Tuesday, October 2, 2018",VF53314210,SIT set up
"Tuesday, October 2, 2018",VF53291900,Reissue
"Tuesday, October 2, 2018",VF53330060,Docattach
"Tuesday, October 2, 2018",VF53306070,SIT set up
"Tuesday, October 2, 2018",VF53297720,Paycase
"Tuesday, October 2, 2018",VF53344180,Paycase
"Tuesday, October 2, 2018",VP66332650,Paycase
"Tuesday, October 2, 2018",VF53317170,Paycase
"Tuesday, October 2, 2018",VF53328350,Paycase
"Tuesday, October 2, 2018",VF53341660,Paycase
"Tuesday, October 2, 2018",VP66337020,Paycase
"Tuesday, October 2, 2018",VF53344150,Paycase
"Tuesday, October 2, 2018",VF53356160,Paycase
"Tuesday, October 2, 2018",VP66336400,Reissue
"Tuesday, October 2, 2018",VF53338410,Paycase
"Tuesday, October 2, 2018",VF53325540,Reissue
"Tuesday, October 2, 2018",VF53333010,Paycase
"Tuesday, October 2, 2018",VF53351860,Paycase
"Tuesday, October 2, 2018",VF53305910,Paycase
"Tuesday, October 2, 2018",VP66334700,Paycase
"Tuesday, October 2, 2018",VP66336560,Reissue
"Wednesday, October 3, 2018",VP66336400,Reissue
"Wednesday, October 3, 2018",VF53325540,Reissue
"Wednesday, October 3, 2018",VF53317170,SIT set up
"Wednesday, October 3, 2018",VF53327850,Docattach
"Wednesday, October 3, 2018",VF53358530,Docattach
"Wednesday, October 3, 2018",VF53312270,Paycase
"Wednesday, October 3, 2018",VF53286050,Paycase
"Wednesday, October 3, 2018",VF53321040,Docattach
"Wednesday, October 3, 2018",VF53334190,Paycase
"Wednesday, October 3, 2018",VF53334190,Docattach
"Wednesday, October 3, 2018",VF53319700,Docattach
"Wednesday, October 3, 2018",VP66326860,Docattach
"Wednesday, October 3, 2018",VF53286890,Paycase
"Wednesday, October 3, 2018",VF53341510,Reissue
"Wednesday, October 3, 2018",VF53336970,Paycase
"Thursday, October 4, 2018",VF53341510,Reissue
"Thursday, October 4, 2018",VF53361570,EFT TIA
"Thursday, October 4, 2018",VF53312890,SIT set up
"Thursday, October 4, 2018",VF53323510,Paycase
"Thursday, October 4, 2018",VF53345050,SIT set up
"Thursday, October 4, 2018",VF53345040,SIT set up
"Thursday, October 4, 2018",VF53270140,SIT set up
"Thursday, October 4, 2018",VF53315330,Paycase
"Thursday, October 4, 2018",VF53343990,Docattach
"Thursday, October 4, 2018",VF53358210,Docattach
"Thursday, October 4, 2018",VP66336180,Docattach
"Thursday, October 4, 2018",VF53319820,Docattach
"Thursday, October 4, 2018",VF53335340,Docattach
"Thursday, October 4, 2018",VP66333050,Paycase
"Thursday, October 4, 2018",VF53304250,Reissue
